Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Postal Code,Product ID,Sales,Quantity,Discount,Profit,Unit Price
6814,CA-2023-156237,14-09-2023,15-09-2023,First Class,PS-18760,Consumer,19140,FUR-FU-10001057,127.94,8,0.2,4.8,15.99
6815,CA-2023-156237,14-09-2023,15-09-2023,First Class,PS-18760,Consumer,19140,TEC-MA-10001681,241.17,2,0.7,-168.82,120.59
6816,CA-2020-144414,17-06-2020,21-06-2020,Standard Class,GH-14425,Consumer,98105,FUR-FU-10003981,6.24,3,0,2.62,2.08
6817,CA-2020-144414,17-06-2020,21-06-2020,Standard Class,GH-14425,Consumer,98105,OFF-FA-10000624,17.9,5,0,8.95,3.58
6818,CA-2020-144414,17-06-2020,21-06-2020,Standard Class,GH-14425,Consumer,98105,OFF-BI-10004995,3266.38,3,0.2,1061.57,1088.79
6819,CA-2023-163860,28-12-2023,01-01-2024,Standard Class,LO-17170,Corporate,61604,OFF-BI-10003784,1.68,5,0.8,-2.69,0.34
6820,CA-2023-163860,28-12-2023,01-01-2024,Standard Class,LO-17170,Corporate,61604,FUR-FU-10004586,7.97,3,0.6,-2.39,2.66
6821,CA-2023-163860,28-12-2023,01-01-2024,Standard Class,LO-17170,Corporate,61604,FUR-CH-10004698,113.37,2,0.3,-3.24,56.69
6822,CA-2023-163860,28-12-2023,01-01-2024,Standard Class,LO-17170,Corporate,61604,FUR-FU-10001935,2.96,2,0.6,-1.41,1.48
6823,US-2023-115609,02-11-2023,07-11-2023,Standard Class,CS-12505,Consumer,90036,OFF-AP-10003040,168.1,5,0,43.71,33.62
6824,CA-2021-154291,25-07-2021,29-07-2021,Standard Class,YS-21880,Corporate,36116,OFF-EN-10001335,98.46,9,0,49.23,10.94
6825,CA-2021-154291,25-07-2021,29-07-2021,Standard Class,YS-21880,Corporate,36116,FUR-TA-10002041,358.58,2,0,39.44,179.29
6826,CA-2022-118689,02-10-2022,09-10-2022,Standard Class,TC-20980,Corporate,47905,OFF-ST-10001558,32.48,2,0,4.87,16.24
6827,CA-2022-118689,02-10-2022,09-10-2022,Standard Class,TC-20980,Corporate,47905,TEC-CO-10004722,17499.95,5,0,8399.98,3499.99
6828,CA-2022-118689,02-10-2022,09-10-2022,Standard Class,TC-20980,Corporate,47905,OFF-BI-10004600,735.98,2,0,331.19,367.99
6829,CA-2022-118689,02-10-2022,09-10-2022,Standard Class,TC-20980,Corporate,47905,OFF-BI-10003712,34.37,7,0,16.84,4.91
6830,CA-2022-118689,02-10-2022,09-10-2022,Standard Class,TC-20980,Corporate,47905,OFF-AR-10001958,33.96,2,0,9.51,16.98
6831,CA-2022-140438,24-12-2022,27-12-2022,Second Class,PW-19030,Corporate,10009,TEC-PH-10001750,197.97,3,0,53.45,65.99
6832,US-2023-123204,21-07-2023,27-07-2023,Standard Class,CS-11860,Consumer,10024,OFF-AP-10002287,17.48,4,0,4.54,4.37
6833,CA-2021-112522,10-10-2021,17-10-2021,Standard Class,DP-13165,Consumer,60610,OFF-AR-10003183,8.02,3,0.2,1,2.67
6834,CA-2022-153101,08-09-2022,08-09-2022,Same Day,PJ-19015,Consumer,92704,FUR-TA-10003008,146.04,1,0.2,-12.78,146.04
6835,CA-2022-142615,20-11-2022,24-11-2022,Standard Class,BM-11575,Corporate,90640,TEC-AC-10004803,27.88,2,0,3.9,13.94
6836,CA-2023-142643,15-10-2023,20-10-2023,Standard Class,DL-13495,Corporate,91360,OFF-LA-10003510,152.65,5,0,70.22,30.53
6837,CA-2023-142643,15-10-2023,20-10-2023,Standard Class,DL-13495,Corporate,91360,FUR-FU-10000087,22.72,1,0,9.32,22.72
6838,CA-2021-116260,06-07-2021,12-07-2021,Standard Class,BF-10975,Corporate,8360,OFF-AR-10003732,11.12,4,0,2.89,2.78
6839,CA-2023-107517,05-02-2023,09-02-2023,Standard Class,FC-14335,Corporate,90503,OFF-AP-10000275,1640.7,5,0,459.4,328.14
6840,CA-2023-107517,05-02-2023,09-02-2023,Standard Class,FC-14335,Corporate,90503,TEC-PH-10003505,371.2,5,0.2,41.76,74.24
6841,CA-2021-166338,06-12-2021,07-12-2021,First Class,MP-18175,Home Office,45373,OFF-BI-10002852,14.83,3,0.7,-10.38,4.94
6842,CA-2022-123946,12-09-2022,17-09-2022,Standard Class,AJ-10795,Corporate,22153,TEC-AC-10004877,20.7,3,0,1.66,6.9
6843,CA-2022-123946,12-09-2022,17-09-2022,Standard Class,AJ-10795,Corporate,22153,OFF-FA-10002975,11.34,3,0,5.22,3.78
6844,CA-2022-123946,12-09-2022,17-09-2022,Standard Class,AJ-10795,Corporate,22153,OFF-ST-10000419,67.9,5,0,0.68,13.58
6845,CA-2022-123946,12-09-2022,17-09-2022,Standard Class,AJ-10795,Corporate,22153,FUR-CH-10002073,1059.12,4,0,307.14,264.78
6846,CA-2020-147543,06-07-2020,12-07-2020,Standard Class,BC-11125,Home Office,92020,FUR-CH-10000155,478.48,2,0.2,47.85,239.24
6847,US-2022-159093,09-05-2022,14-05-2022,Standard Class,RS-19420,Corporate,90036,OFF-PA-10001260,32.04,4,0,14.42,8.01
6848,CA-2022-162110,18-07-2022,22-07-2022,Standard Class,NP-18670,Consumer,85023,TEC-PH-10001924,55.99,1,0.2,3.5,55.99
6849,US-2022-163461,18-06-2022,21-06-2022,First Class,BT-11440,Consumer,60423,OFF-PA-10003134,76.86,2,0.2,26.9,38.43
6850,CA-2020-101462,20-04-2020,25-04-2020,Standard Class,BP-11230,Consumer,90045,FUR-FU-10000409,59.92,4,0,27.56,14.98
6851,US-2022-100461,08-01-2022,12-01-2022,Standard Class,JO-15145,Corporate,53132,FUR-BO-10002545,1565.88,6,0,407.13,260.98
6852,US-2022-100461,08-01-2022,12-01-2022,Standard Class,JO-15145,Corporate,53132,OFF-BI-10001460,106.05,7,0,49.84,15.15
6853,US-2023-162670,23-12-2023,28-12-2023,Second Class,MF-18250,Corporate,72209,OFF-ST-10001328,62.04,4,0,17.37,15.51
6854,US-2023-162670,23-12-2023,28-12-2023,Second Class,MF-18250,Corporate,72209,TEC-PH-10003601,494.97,3,0,148.49,164.99
6855,US-2023-162670,23-12-2023,28-12-2023,Second Class,MF-18250,Corporate,72209,OFF-ST-10001522,367.96,4,0,14.72,91.99
6856,US-2023-162670,23-12-2023,28-12-2023,Second Class,MF-18250,Corporate,72209,OFF-PA-10001994,44.96,2,0,20.68,22.48
6857,US-2023-162670,23-12-2023,28-12-2023,Second Class,MF-18250,Corporate,72209,OFF-EN-10001453,182.94,3,0,85.98,60.98
6858,CA-2023-128965,17-04-2023,22-04-2023,Standard Class,PS-18760,Consumer,90008,OFF-PA-10004911,28.14,3,0,13.51,9.38
6859,CA-2023-128965,17-04-2023,22-04-2023,Standard Class,PS-18760,Consumer,90008,OFF-LA-10001404,7.38,2,0,3.47,3.69
6860,CA-2023-128965,17-04-2023,22-04-2023,Standard Class,PS-18760,Consumer,90008,OFF-FA-10001561,10.9,5,0,3.6,2.18
6861,CA-2023-128965,17-04-2023,22-04-2023,Standard Class,PS-18760,Consumer,90008,TEC-AC-10001383,274.89,11,0,46.73,24.99
6862,CA-2023-128965,17-04-2023,22-04-2023,Standard Class,PS-18760,Consumer,90008,OFF-LA-10003190,23.04,8,0,11.29,2.88
6863,CA-2023-128965,17-04-2023,22-04-2023,Standard Class,PS-18760,Consumer,90008,FUR-CH-10003774,218.35,3,0.2,-19.11,72.78
6864,CA-2023-138618,01-12-2023,08-12-2023,Standard Class,MY-17380,Corporate,78207,OFF-PA-10000520,10.37,2,0.2,3.63,5.18
6865,US-2022-126452,21-08-2022,28-08-2022,Standard Class,SC-20230,Corporate,90004,OFF-BI-10004465,12.67,2,0.2,4.75,6.34
6866,US-2022-126452,21-08-2022,28-08-2022,Standard Class,SC-20230,Corporate,90004,TEC-PH-10003555,91.96,5,0.2,-20.69,18.39
6867,US-2022-126452,21-08-2022,28-08-2022,Standard Class,SC-20230,Corporate,90004,TEC-AC-10000844,254.97,3,0,91.79,84.99
6868,US-2022-126452,21-08-2022,28-08-2022,Standard Class,SC-20230,Corporate,90004,TEC-PH-10003187,31.98,2,0.2,-8,15.99
6869,US-2022-126452,21-08-2022,28-08-2022,Standard Class,SC-20230,Corporate,90004,FUR-TA-10003569,2887.06,9,0.2,180.44,320.78
6870,US-2022-126452,21-08-2022,28-08-2022,Standard Class,SC-20230,Corporate,90004,OFF-PA-10003848,12.96,2,0,6.22,6.48
6871,US-2022-126452,21-08-2022,28-08-2022,Standard Class,SC-20230,Corporate,90004,OFF-PA-10002606,47.52,9,0,21.38,5.28
6872,CA-2022-145009,05-12-2022,08-12-2022,Second Class,RF-19345,Corporate,60610,OFF-LA-10004853,11.95,3,0.2,3.88,3.98
6873,CA-2021-162544,16-12-2021,19-12-2021,First Class,SG-20080,Consumer,98105,OFF-PA-10004948,4.98,1,0,2.34,4.98
6874,CA-2020-124394,17-10-2020,22-10-2020,Second Class,TB-21520,Consumer,77705,OFF-BI-10003676,10.78,5,0.8,-17.25,2.16
6875,CA-2020-124394,17-10-2020,22-10-2020,Second Class,TB-21520,Consumer,77705,TEC-AC-10001314,119.98,3,0.2,-18,39.99
6876,US-2022-121013,05-09-2022,10-09-2022,Standard Class,MM-17920,Consumer,23320,OFF-LA-10004545,25.06,2,0,11.78,12.53
6877,US-2022-121013,05-09-2022,10-09-2022,Standard Class,MM-17920,Consumer,23320,FUR-TA-10003238,1652.94,3,0,314.06,550.98
6878,US-2021-123918,15-10-2021,15-10-2021,Same Day,CG-12520,Consumer,75217,FUR-FU-10004952,131.38,6,0.6,-95.25,21.9
6879,US-2021-123918,15-10-2021,15-10-2021,Same Day,CG-12520,Consumer,75217,OFF-PA-10003001,5.34,1,0.2,1.87,5.34
6880,CA-2021-137113,01-12-2021,05-12-2021,Second Class,TW-21025,Home Office,98105,FUR-CH-10001215,2003.92,5,0.2,125.25,400.78
6881,CA-2021-137113,01-12-2021,05-12-2021,Second Class,TW-21025,Home Office,98105,OFF-PA-10004255,32.4,5,0,15.55,6.48
6882,CA-2021-137113,01-12-2021,05-12-2021,Second Class,TW-21025,Home Office,98105,FUR-TA-10001705,1913.4,9,0,401.81,212.6
6883,CA-2021-137113,01-12-2021,05-12-2021,Second Class,TW-21025,Home Office,98105,OFF-ST-10002554,146.73,3,0,2.93,48.91
6884,CA-2021-137113,01-12-2021,05-12-2021,Second Class,TW-21025,Home Office,98105,OFF-PA-10002222,114.2,5,0,52.53,22.84
6885,CA-2021-120677,31-05-2021,04-06-2021,Standard Class,BD-11320,Consumer,55407,FUR-CH-10002320,2567.84,8,0,770.35,320.98
6886,CA-2023-123036,10-09-2023,17-09-2023,Standard Class,HA-14905,Consumer,45503,TEC-AC-10003499,37.06,4,0.2,8.8,9.26
6887,CA-2023-123036,10-09-2023,17-09-2023,Standard Class,HA-14905,Consumer,45503,TEC-PH-10003580,259.9,2,0.4,-56.31,129.95
6888,CA-2023-120222,25-04-2023,02-05-2023,Standard Class,LL-16840,Consumer,90032,OFF-PA-10004675,19.05,3,0,8.76,6.35
6889,CA-2023-120222,25-04-2023,02-05-2023,Standard Class,LL-16840,Consumer,90032,OFF-BI-10000666,73.34,3,0.2,27.5,24.45
6890,CA-2023-164756,18-09-2023,22-09-2023,Standard Class,SS-20140,Corporate,31907,TEC-PH-10001552,95.68,8,0,26.79,11.96
6891,CA-2023-164756,18-09-2023,22-09-2023,Standard Class,SS-20140,Corporate,31907,OFF-PA-10000673,50.96,7,0,24.46,7.28
6892,CA-2023-164756,18-09-2023,22-09-2023,Standard Class,SS-20140,Corporate,31907,OFF-AR-10000380,113.94,3,0,34.18,37.98
6893,CA-2023-164756,18-09-2023,22-09-2023,Standard Class,SS-20140,Corporate,31907,OFF-PA-10003848,25.92,4,0,12.44,6.48
6894,CA-2023-164756,18-09-2023,22-09-2023,Standard Class,SS-20140,Corporate,31907,FUR-FU-10002963,20.32,4,0,6.91,5.08
6895,CA-2023-164756,18-09-2023,22-09-2023,Standard Class,SS-20140,Corporate,31907,TEC-PH-10002447,411.98,2,0,119.47,205.99
6896,CA-2023-164756,18-09-2023,22-09-2023,Standard Class,SS-20140,Corporate,31907,OFF-SU-10004261,34.48,2,0,10,17.24
6897,CA-2023-164756,18-09-2023,22-09-2023,Standard Class,SS-20140,Corporate,31907,OFF-PA-10003228,244.55,5,0,114.94,48.91
6898,CA-2023-122028,18-08-2023,25-08-2023,Standard Class,CK-12205,Consumer,44107,OFF-BI-10004817,10.78,3,0.7,-7.91,3.59
6899,US-2021-165512,24-05-2021,26-05-2021,Second Class,VS-21820,Consumer,60540,FUR-CH-10002880,602.65,7,0.3,-163.58,86.09
6900,US-2021-165512,24-05-2021,26-05-2021,Second Class,VS-21820,Consumer,60540,OFF-BI-10001249,7.66,6,0.8,-13.02,1.28
6901,CA-2021-140557,07-09-2021,11-09-2021,Standard Class,TN-21040,Home Office,10009,TEC-AC-10002402,559.93,7,0,167.98,79.99
6902,US-2023-135013,24-07-2023,24-07-2023,Same Day,HR-14830,Corporate,92646,TEC-CO-10001449,2399.96,5,0.2,839.99,479.99
6903,CA-2023-111220,02-09-2023,08-09-2023,Standard Class,JS-15595,Corporate,60653,OFF-FA-10002280,16,4,0.2,5.6,4
6904,CA-2023-111220,02-09-2023,08-09-2023,Standard Class,JS-15595,Corporate,60653,OFF-AP-10003278,5.59,2,0.8,-15.09,2.79
6905,CA-2023-111220,02-09-2023,08-09-2023,Standard Class,JS-15595,Corporate,60653,OFF-ST-10003994,235.92,5,0.2,-44.24,47.18
6906,US-2023-149006,06-12-2023,08-12-2023,Second Class,BN-11470,Corporate,94513,OFF-ST-10003221,10.68,1,0,2.88,10.68
6907,CA-2023-149468,20-05-2023,20-05-2023,Same Day,AR-10405,Corporate,48183,OFF-BI-10002225,41.28,2,0,19.81,20.64
6908,CA-2022-140249,27-09-2022,03-10-2022,Standard Class,SW-20455,Consumer,98103,TEC-PH-10002584,1001.58,2,0.2,125.2,500.79
6909,US-2023-135503,10-12-2023,15-12-2023,Standard Class,JE-16165,Corporate,29406,FUR-FU-10002364,14.76,2,0,4.28,7.38
6910,CA-2020-126277,13-09-2020,18-09-2020,Second Class,LH-16900,Consumer,43229,OFF-BI-10004022,2.5,3,0.7,-2,0.83
6911,US-2023-115301,29-07-2023,02-08-2023,Standard Class,VG-21790,Consumer,98103,FUR-BO-10004709,115.96,2,0,25.51,57.98
6912,CA-2023-168942,01-08-2023,05-08-2023,Second Class,EM-13960,Consumer,94109,OFF-ST-10004340,186.54,3,0,50.37,62.18
6913,US-2023-128398,02-05-2023,05-05-2023,Second Class,EM-13825,Corporate,90049,TEC-AC-10001714,159.56,4,0,59.04,39.89
6914,CA-2021-104115,12-06-2021,16-06-2021,Standard Class,JH-15910,Consumer,33407,TEC-PH-10002844,55.98,2,0.2,4.2,27.99
6915,CA-2020-142510,22-12-2020,29-12-2020,Standard Class,NP-18700,Consumer,60623,OFF-ST-10000585,132.16,1,0.2,9.91,132.16
6916,CA-2020-142510,22-12-2020,29-12-2020,Standard Class,NP-18700,Consumer,60623,OFF-BI-10002824,17.9,6,0.8,-31.33,2.98
6917,CA-2020-142510,22-12-2020,29-12-2020,Standard Class,NP-18700,Consumer,60623,OFF-PA-10001289,124.03,4,0.2,44.96,31.01
6918,CA-2020-124247,16-12-2020,21-12-2020,Standard Class,SH-20635,Corporate,95823,FUR-CH-10001854,1403.92,5,0.2,70.2,280.78
6919,CA-2022-105473,16-04-2022,18-04-2022,Second Class,BM-11785,Consumer,98115,OFF-SU-10003567,28.8,3,0,0.86,9.6
6920,CA-2021-102806,21-05-2021,28-05-2021,Standard Class,HG-14965,Corporate,19143,OFF-BI-10001597,24.59,2,0.7,-18.03,12.29
6921,CA-2023-121706,26-02-2023,02-03-2023,Standard Class,BM-11140,Consumer,93101,OFF-AP-10003287,356.79,7,0,99.9,50.97
6922,CA-2023-109211,04-04-2023,10-04-2023,Standard Class,PS-19045,Home Office,10011,OFF-EN-10001532,16.98,1,0,8.49,16.98
6923,CA-2021-134257,16-03-2021,19-03-2021,Second Class,MS-17710,Consumer,36830,OFF-LA-10003930,491.55,5,0,240.86,98.31
6924,CA-2021-134257,16-03-2021,19-03-2021,Second Class,MS-17710,Consumer,36830,OFF-EN-10003845,7.38,2,0,3.39,3.69
6925,CA-2021-137925,30-11-2021,04-12-2021,Standard Class,JL-15235,Consumer,10035,OFF-PA-10002659,23.66,7,0,10.88,3.38
6926,CA-2021-137925,30-11-2021,04-12-2021,Standard Class,JL-15235,Consumer,10035,FUR-BO-10001608,681.41,12,0.2,42.59,56.78
6927,CA-2022-140046,28-07-2022,03-08-2022,Standard Class,KM-16660,Consumer,90032,OFF-LA-10000305,18.9,3,0,8.69,6.3
6928,CA-2022-140382,23-06-2022,25-06-2022,Second Class,RD-19900,Consumer,94109,OFF-ST-10003638,93.68,4,0,25.29,23.42
6929,CA-2022-140382,23-06-2022,25-06-2022,Second Class,RD-19900,Consumer,94109,OFF-LA-10001934,21.93,3,0,10.31,7.31
6930,CA-2022-140382,23-06-2022,25-06-2022,Second Class,RD-19900,Consumer,94109,TEC-PH-10003012,862.34,7,0.2,97.01,123.19
6931,CA-2022-140382,23-06-2022,25-06-2022,Second Class,RD-19900,Consumer,94109,OFF-PA-10001019,19.98,1,0,9.39,19.98
6932,CA-2020-164182,14-07-2020,18-07-2020,Standard Class,ST-20530,Consumer,19140,TEC-PH-10002070,13.49,1,0.4,-2.25,13.49
6933,CA-2020-164182,14-07-2020,18-07-2020,Standard Class,ST-20530,Consumer,19140,TEC-PH-10002583,23.99,2,0.4,-13.99,11.99
6934,CA-2020-164182,14-07-2020,18-07-2020,Standard Class,ST-20530,Consumer,19140,FUR-FU-10001057,31.98,2,0.2,1.2,15.99
6935,CA-2020-164182,14-07-2020,18-07-2020,Standard Class,ST-20530,Consumer,19140,OFF-AR-10001044,41.58,2,0.2,4.68,20.79
6936,CA-2023-137365,30-11-2023,03-12-2023,Second Class,BP-11095,Corporate,79907,TEC-AC-10001767,95.98,3,0.2,-10.8,31.99
6937,CA-2022-129847,02-09-2022,04-09-2022,First Class,TA-21385,Home Office,60653,FUR-FU-10000277,84.27,2,0.6,-75.84,42.14
6938,CA-2020-126963,15-06-2020,15-06-2020,Same Day,PS-18760,Consumer,79907,OFF-PA-10001952,36.54,2,0.2,11.88,18.27
6939,CA-2022-125094,05-11-2022,09-11-2022,Standard Class,NP-18700,Consumer,98105,TEC-AC-10004420,479.72,4,0,52.77,119.93
6940,CA-2023-107132,26-06-2023,30-06-2023,Standard Class,SC-20260,Corporate,10009,OFF-BI-10001071,102.37,2,0.2,37.11,51.18
6941,CA-2023-107132,26-06-2023,30-06-2023,Standard Class,SC-20260,Corporate,10009,OFF-SU-10002503,28.4,5,0,8.24,5.68
6942,CA-2023-107132,26-06-2023,30-06-2023,Standard Class,SC-20260,Corporate,10009,OFF-ST-10001490,713.88,4,0,214.16,178.47
6943,CA-2023-107132,26-06-2023,30-06-2023,Standard Class,SC-20260,Corporate,10009,OFF-PA-10003790,68.52,3,0,31.52,22.84
6944,CA-2021-139248,25-07-2021,30-07-2021,Standard Class,RD-19930,Consumer,90032,TEC-PH-10004094,623.96,5,0.2,39,124.79
6945,CA-2020-148369,23-09-2020,27-09-2020,Standard Class,TH-21115,Corporate,19711,OFF-BI-10004876,11.12,4,0,5.45,2.78
6946,CA-2022-106243,30-09-2022,04-10-2022,Standard Class,GM-14680,Consumer,10011,FUR-BO-10003034,523.92,5,0.2,-26.2,104.78
6947,CA-2021-126466,09-11-2021,13-11-2021,Standard Class,JO-15550,Home Office,95661,OFF-FA-10000490,2.48,2,0,1.17,1.24
6948,CA-2021-130365,25-04-2021,29-04-2021,Standard Class,ZC-21910,Consumer,60505,OFF-ST-10002574,221.02,2,0.2,-55.26,110.51
6949,CA-2021-130365,25-04-2021,29-04-2021,Standard Class,ZC-21910,Consumer,60505,FUR-CH-10003535,128.06,3,0.3,-23.78,42.69
6950,CA-2023-143021,19-11-2023,19-11-2023,Same Day,AP-10720,Home Office,10011,OFF-BI-10001628,58.41,7,0.2,18.25,8.34
6951,CA-2023-143021,19-11-2023,19-11-2023,Same Day,AP-10720,Home Office,10011,FUR-TA-10001676,79.97,3,0.4,-29.32,26.66
6952,CA-2021-161767,20-11-2021,24-11-2021,Standard Class,GK-14620,Corporate,75217,TEC-MA-10002790,479.99,2,0.4,56,239.99
6953,CA-2021-129917,02-10-2021,03-10-2021,First Class,HM-14980,Consumer,90008,OFF-BI-10001757,11.81,3,0.2,4.13,3.94
6954,CA-2021-129917,02-10-2021,03-10-2021,First Class,HM-14980,Consumer,90008,OFF-BI-10004828,53.57,4,0.2,19.42,13.39
6955,CA-2021-129917,02-10-2021,03-10-2021,First Class,HM-14980,Consumer,90008,TEC-PH-10000369,503.96,5,0.2,50.4,100.79
6956,CA-2021-115420,25-04-2021,02-05-2021,Standard Class,LS-16945,Corporate,90004,OFF-EN-10003862,21.34,2,0,9.82,10.67
6957,CA-2022-157588,14-07-2022,19-07-2022,Standard Class,AR-10570,Consumer,31907,OFF-BI-10003963,36.4,5,0,17.11,7.28
6958,CA-2022-157588,14-07-2022,19-07-2022,Standard Class,AR-10570,Consumer,31907,FUR-FU-10004848,51.75,1,0,15.53,51.75
6959,CA-2021-167255,27-09-2021,29-09-2021,Second Class,RH-19510,Home Office,94110,OFF-ST-10001328,15.51,1,0,4.34,15.51
6960,CA-2021-167255,27-09-2021,29-09-2021,Second Class,RH-19510,Home Office,94110,OFF-PA-10002377,146.82,3,0,73.41,48.94
6961,CA-2021-167255,27-09-2021,29-09-2021,Second Class,RH-19510,Home Office,94110,OFF-PA-10003441,12.96,2,0,6.22,6.48
6962,CA-2023-162096,10-11-2023,10-11-2023,Same Day,TB-21190,Home Office,92503,OFF-AR-10002221,7.8,3,0,2.11,2.6
6963,CA-2022-157161,16-07-2022,20-07-2022,Second Class,JD-15895,Corporate,29203,OFF-EN-10001509,10.2,5,0,4.79,2.04
6964,CA-2022-157161,16-07-2022,20-07-2022,Second Class,JD-15895,Corporate,29203,OFF-AR-10003338,22.32,3,0,5.58,7.44
6965,CA-2022-157161,16-07-2022,20-07-2022,Second Class,JD-15895,Corporate,29203,OFF-BI-10004728,24.1,5,0,11.09,4.82
6966,CA-2022-157161,16-07-2022,20-07-2022,Second Class,JD-15895,Corporate,29203,TEC-AC-10000358,75.98,2,0,18.24,37.99
6967,CA-2022-157161,16-07-2022,20-07-2022,Second Class,JD-15895,Corporate,29203,OFF-BI-10002764,6.46,2,0,3.17,3.23
6968,CA-2022-157161,16-07-2022,20-07-2022,Second Class,JD-15895,Corporate,29203,OFF-PA-10001461,60.12,9,0,28.86,6.68
6969,CA-2021-110765,16-10-2021,20-10-2021,Second Class,MP-17965,Corporate,10011,TEC-PH-10004165,824.97,3,0,214.49,274.99
6970,CA-2022-163937,10-01-2022,13-01-2022,Second Class,JB-16000,Consumer,98632,FUR-FU-10000010,24.85,5,0,7.7,4.97
6971,CA-2023-153822,19-09-2023,25-09-2023,Standard Class,AB-10105,Consumer,85023,OFF-ST-10000321,12.62,2,0.2,-2.52,6.31
6972,CA-2023-153822,19-09-2023,25-09-2023,Standard Class,AB-10105,Consumer,85023,TEC-AC-10000109,89.58,2,0.2,4.48,44.79
6973,CA-2023-153822,19-09-2023,25-09-2023,Standard Class,AB-10105,Consumer,85023,TEC-PH-10002415,471.92,2,0.2,29.5,235.96
6974,CA-2023-153822,19-09-2023,25-09-2023,Standard Class,AB-10105,Consumer,85023,OFF-BI-10001460,18.18,4,0.7,-13.94,4.55
6975,CA-2023-146185,15-09-2023,19-09-2023,Standard Class,CC-12145,Consumer,77095,OFF-AR-10002987,31.74,2,0.2,8.33,15.87
6976,CA-2021-112144,28-06-2021,02-07-2021,Standard Class,CY-12745,Corporate,85234,OFF-LA-10000443,5.9,2,0.2,1.99,2.95
6977,CA-2021-112144,28-06-2021,02-07-2021,Standard Class,CY-12745,Corporate,85234,FUR-FU-10004306,621.76,4,0.2,46.63,155.44
6978,US-2022-119298,25-11-2022,28-11-2022,First Class,EP-13915,Consumer,72401,TEC-PH-10002564,59.98,2,0,17.99,29.99
6979,CA-2023-155159,25-11-2023,29-11-2023,Second Class,DL-13315,Consumer,30318,OFF-PA-10003724,48.87,9,0,23.95,5.43
6980,CA-2023-149076,14-01-2023,19-01-2023,Standard Class,SO-20335,Consumer,90036,OFF-PA-10000483,154.9,5,0,69.71,30.98
6981,CA-2020-146990,07-11-2020,08-11-2020,First Class,BP-11095,Corporate,10024,OFF-FA-10000611,5.92,4,0,2.84,1.48
6982,CA-2020-146990,07-11-2020,08-11-2020,First Class,BP-11095,Corporate,10024,OFF-PA-10000246,30.18,3,0,13.88,10.06
6983,CA-2022-116526,01-09-2022,05-09-2022,Standard Class,JA-15970,Consumer,48227,OFF-BI-10004728,24.1,5,0,11.09,4.82
6984,CA-2022-116526,01-09-2022,05-09-2022,Standard Class,JA-15970,Consumer,48227,TEC-PH-10002365,8.78,1,0,2.28,8.78
6985,CA-2022-116526,01-09-2022,05-09-2022,Standard Class,JA-15970,Consumer,48227,OFF-AP-10002457,376.74,4,0.1,71.16,94.19
6986,CA-2022-116526,01-09-2022,05-09-2022,Standard Class,JA-15970,Consumer,48227,OFF-BI-10000320,29.52,4,0,14.46,7.38
6987,CA-2022-116526,01-09-2022,05-09-2022,Standard Class,JA-15970,Consumer,48227,OFF-AR-10004999,11.96,2,0,2.99,5.98
6988,CA-2022-116526,01-09-2022,05-09-2022,Standard Class,JA-15970,Consumer,48227,OFF-BI-10001116,26.4,5,0,12.67,5.28
6989,CA-2023-158561,11-11-2023,16-11-2023,Second Class,BB-11545,Corporate,33311,OFF-AP-10002651,1158.12,5,0.2,130.29,231.62
6990,CA-2023-165099,11-12-2023,13-12-2023,First Class,DK-13375,Consumer,79605,OFF-AP-10001634,1.39,2,0.8,-3.76,0.7
6991,CA-2021-109386,08-11-2021,13-11-2021,Second Class,RH-19600,Consumer,23666,OFF-AP-10003266,44.43,3,0,18.66,14.81
6992,CA-2021-109386,08-11-2021,13-11-2021,Second Class,RH-19600,Consumer,23666,TEC-PH-10002890,226.2,5,0,58.81,45.24
6993,CA-2021-109386,08-11-2021,13-11-2021,Second Class,RH-19600,Consumer,23666,FUR-FU-10000308,186.54,3,0,41.04,62.18
6994,CA-2021-109386,08-11-2021,13-11-2021,Second Class,RH-19600,Consumer,23666,OFF-AR-10000380,265.86,7,0,79.76,37.98
6995,CA-2021-109386,08-11-2021,13-11-2021,Second Class,RH-19600,Consumer,23666,OFF-AR-10000122,27.9,5,0,6.98,5.58
6996,CA-2021-166800,19-11-2021,26-11-2021,Standard Class,AG-10300,Corporate,89115,OFF-AP-10004868,31.08,4,0,8.39,7.77
6997,CA-2023-117443,23-12-2023,25-12-2023,Second Class,JB-15400,Corporate,61107,OFF-BI-10004002,13.84,4,0.8,-22.14,3.46
6998,CA-2023-117443,23-12-2023,25-12-2023,Second Class,JB-15400,Corporate,61107,OFF-PA-10004475,175.87,4,0.2,63.75,43.97
6999,US-2022-134369,16-09-2022,22-09-2022,Standard Class,BC-11125,Home Office,92677,OFF-PA-10002195,12.96,2,0,6.35,6.48
7000,CA-2023-123687,26-05-2023,29-05-2023,First Class,KC-16675,Corporate,40214,OFF-AP-10002670,208.44,3,0,62.53,69.48
7001,CA-2023-123687,26-05-2023,29-05-2023,First Class,KC-16675,Corporate,40214,OFF-SU-10004498,25.76,2,0,0.77,12.88
7002,CA-2021-104871,30-03-2021,03-04-2021,Standard Class,DR-12940,Home Office,61761,FUR-CH-10003298,366.74,4,0.3,-110.02,91.69
